identifier1	identifier2	judgment	comment	annotator	lemma
22_год_525446	22_год_381307	0.0	comment	raskolrus	год
22_год_525446	22_год_632108	0.0	comment	georg_lonsh	год
22_год_525446	22_год_110831	0.0	comment	georg_lonsh	год
22_год_525446	22_год_269325	0.0	comment	georg_lonsh	год
22_год_525446	22_год_24299	0.0	comment	erykov1234	год
22_год_525446	22_год_110831	0.0	comment	erykov1234	год
22_год_525446	22_год_39559	0.0	comment	erykov1234	год
22_год_525446	22_год_686858	0.0	comment	raskolrus	год
22_год_327286	22_год_166644	4.0	comment	erykov1234	год
22_год_327286	22_год_39559	4.0	comment	raskolrus	год
22_год_327286	22_год_728876	1.0	comment	erykov1234	год
22_год_327286	22_год_381307	4.0	comment	raskolrus	год
22_год_327286	22_год_381307	4.0	comment	georg_lonsh	год
22_год_327286	22_год_626263	0.0	comment	georg_lonsh	год
22_год_327286	22_год_24500	1.0	comment	erykov1234	год
22_год_327286	22_год_397399	0.0	comment	georg_lonsh	год
22_год_686858	22_год_196908	1.0	comment	erykov1234	год
22_год_686858	22_год_759284	0.0	comment	erykov1234	год
22_год_686858	22_год_632108	1.0	comment	erykov1234	год
22_год_686858	22_год_626263	2.0	comment	raskolrus	год
22_год_686858	22_год_759284	0.0	comment	georg_lonsh	год
22_год_686858	22_год_24500	4.0	comment	raskolrus	год
22_год_686858	22_год_399278	1.0	comment	erykov1234	год
22_год_667126	22_год_265781	3.0	comment	raskolrus	год
22_год_667126	22_год_702269	2.0	comment	raskolrus	год
22_год_667126	22_год_196908	3.0	comment	georg_lonsh	год
22_год_667126	22_год_61891	1.0	comment	erykov1234	год
22_год_667126	22_год_653238	0.0	comment	raskolrus	год
22_год_24299	22_год_761704	3.0	comment	raskolrus	год
22_год_24299	22_год_441308	3.0	comment	raskolrus	год
22_год_24299	22_год_24500	0.0	comment	georg_lonsh	год
22_год_24299	22_год_327286	4.0	comment	georg_lonsh	год
22_год_24299	22_год_278175	3.0	comment	raskolrus	год
22_год_24299	22_год_39559	4.0	comment	georg_lonsh	год
22_год_24299	22_год_110831	4.0	comment	raskolrus	год
22_год_24299	22_год_172344	4.0	comment	raskolrus	год
22_год_24299	22_год_441308	1.0	comment	erykov1234	год
22_год_172344	22_год_84409	4.0	comment	raskolrus	год
22_год_172344	22_год_528067	4.0	comment	erykov1234	год
22_год_172344	22_год_166644	4.0	comment	raskolrus	год
22_год_172344	22_год_597845	4.0	comment	raskolrus	год
22_год_196908	22_год_564756	0.0	comment	georg_lonsh	год
22_год_196908	22_год_686858	4.0	comment	georg_lonsh	год
22_год_196908	22_год_269325	1.0	comment	erykov1234	год
22_год_196908	22_год_67014	4.0	comment	georg_lonsh	год
22_год_196908	22_год_433410	2.0	comment	erykov1234	год
22_год_196908	22_год_340952	2.0	comment	raskolrus	год
22_год_39559	22_год_597845	4.0	comment	georg_lonsh	год
22_год_39559	22_год_564756	4.0	comment	georg_lonsh	год
22_год_39559	22_год_759284	0.0	comment	raskolrus	год
22_год_39559	22_год_686858	3.0	comment	raskolrus	год
22_год_166644	22_год_626263	3.0	comment	georg_lonsh	год
22_год_166644	22_год_340952	4.0	comment	erykov1234	год
22_год_166644	22_год_702269	1.0	comment	erykov1234	год
22_год_166644	22_год_24299	4.0	comment	raskolrus	год
22_год_84409	22_год_441308	4.0	comment	erykov1234	год
22_год_84409	22_год_433410	3.0	comment	erykov1234	год
22_год_84409	22_год_278175	4.0	comment	erykov1234	год
22_год_84409	22_год_597845	1.0	comment	erykov1234	год
22_год_84409	22_год_632108	0.0	comment	georg_lonsh	год
22_год_84409	22_год_24299	1.0	comment	erykov1234	год
22_год_759284	22_год_597845	0.0	comment	raskolrus	год
22_год_759284	22_год_433410	0.0	comment	georg_lonsh	год
22_год_759284	22_год_84409	0.0	comment	raskolrus	год
22_год_759284	22_год_24500	0.0	comment	georg_lonsh	год
22_год_759284	22_год_399278	0.0	comment	georg_lonsh	год
22_год_759284	22_год_196908	0.0	comment	raskolrus	год
22_год_269325	22_год_39559	4.0	comment	georg_lonsh	год
22_год_269325	22_год_24500	3.0	comment	raskolrus	год
22_год_269325	22_год_340952	4.0	comment	erykov1234	год
22_год_269325	22_год_564756	4.0	comment	raskolrus	год
22_год_269325	22_год_702269	1.0	comment	erykov1234	год
22_год_278175	22_год_381307	1.0	comment	erykov1234	год
22_год_278175	22_год_67014	0.0	comment	georg_lonsh	год
22_год_278175	22_год_327286	3.0	comment	georg_lonsh	год
22_год_278175	22_год_265781	4.0	comment	raskolrus	год
22_год_278175	22_год_632108	4.0	comment	erykov1234	год
22_год_278175	22_год_67014	4.0	comment	raskolrus	год
22_год_397399	22_год_172344	4.0	comment	erykov1234	год
22_год_397399	22_год_759284	0.0	comment	erykov1234	год
22_год_397399	22_год_24299	4.0	comment	raskolrus	год
22_год_397399	22_год_24299	4.0	comment	georg_lonsh	год
22_год_397399	22_год_39559	4.0	comment	raskolrus	год
22_год_397399	22_год_626263	1.0	comment	erykov1234	год
22_год_397399	22_год_265781	3.0	comment	raskolrus	год
22_год_61891	22_год_110831	3.0	comment	georg_lonsh	год
22_год_61891	22_год_761704	0.0	comment	georg_lonsh	год
22_год_61891	22_год_327286	0.0	comment	georg_lonsh	год
22_год_61891	22_год_278175	4.0	comment	georg_lonsh	год
22_год_61891	22_год_196908	1.0	comment	erykov1234	год
22_год_61891	22_год_381307	3.0	comment	georg_lonsh	год
22_год_61891	22_год_626263	4.0	comment	erykov1234	год
22_год_61891	22_год_24299	3.0	comment	raskolrus	год
22_год_61891	22_год_702269	3.0	comment	erykov1234	год
22_год_381307	22_год_397399	4.0	comment	georg_lonsh	год
22_год_381307	22_год_433410	2.0	comment	raskolrus	год
22_год_381307	22_год_626263	4.0	comment	georg_lonsh	год
22_год_381307	22_год_728876	3.0	comment	georg_lonsh	год
22_год_381307	22_год_172344	0.0	comment	georg_lonsh	год
22_год_340952	22_год_759284	0.0	comment	raskolrus	год
22_год_340952	22_год_24500	3.0	comment	georg_lonsh	год
22_год_340952	22_год_265781	2.0	comment	raskolrus	год
22_год_340952	22_год_433410	3.0	comment	erykov1234	год
22_год_340952	22_год_84409	3.0	comment	erykov1234	год
22_год_340952	22_год_793336	2.0	comment	erykov1234	год
22_год_340952	22_год_269325	3.0	comment	georg_lonsh	год
22_год_340952	22_год_278175	4.0	comment	erykov1234	год
22_год_340952	22_год_381307	0.0	comment	georg_lonsh	год
22_год_340952	22_год_166644	2.0	comment	raskolrus	год
22_год_340952	22_год_728876	0.0	comment	raskolrus	год
22_год_793336	22_год_84409	4.0	comment	georg_lonsh	год
22_год_793336	22_год_686858	0.0	comment	georg_lonsh	год
22_год_793336	22_год_564756	3.0	comment	georg_lonsh	год
22_год_793336	22_год_525446	0.0	comment	erykov1234	год
22_год_793336	22_год_24500	4.0	comment	georg_lonsh	год
22_год_793336	22_год_196908	4.0	comment	georg_lonsh	год
22_год_793336	22_год_84409	4.0	comment	raskolrus	год
22_год_597845	22_год_399278	0.0	comment	georg_lonsh	год
22_год_597845	22_год_166644	3.0	comment	erykov1234	год
22_год_597845	22_год_528067	4.0	comment	raskolrus	год
22_год_597845	22_год_399278	4.0	comment	erykov1234	год
22_год_597845	22_год_340952	2.0	comment	raskolrus	год
22_год_597845	22_год_110831	0.0	comment	georg_lonsh	год
22_год_597845	22_год_67014	3.0	comment	georg_lonsh	год
22_год_597845	22_год_528067	4.0	comment	georg_lonsh	год
22_год_597845	22_год_632108	3.0	comment	georg_lonsh	год
22_год_597845	22_год_397399	4.0	comment	georg_lonsh	год
22_год_597845	22_год_61891	0.0	comment	georg_lonsh	год
22_год_597845	22_год_172344	0.0	comment	georg_lonsh	год
22_год_632108	22_год_327286	4.0	comment	raskolrus	год
22_год_632108	22_год_653238	4.0	comment	erykov1234	год
22_год_632108	22_год_84409	1.0	comment	erykov1234	год
22_год_632108	22_год_626263	4.0	comment	georg_lonsh	год
22_год_632108	22_год_67014	3.0	comment	erykov1234	год
22_год_632108	22_год_269325	3.0	comment	raskolrus	год
22_год_265781	22_год_172344	3.0	comment	raskolrus	год
22_год_265781	22_год_564756	3.0	comment	georg_lonsh	год
22_год_265781	22_год_39559	3.0	comment	georg_lonsh	год
22_год_265781	22_год_67014	4.0	comment	georg_lonsh	год
22_год_265781	22_год_67014	4.0	comment	erykov1234	год
22_год_265781	22_год_441308	0.0	comment	georg_lonsh	год
22_год_728876	22_год_172344	3.0	comment	raskolrus	год
22_год_728876	22_год_172344	3.0	comment	georg_lonsh	год
22_год_728876	22_год_761704	4.0	comment	georg_lonsh	год
22_год_728876	22_год_793336	3.0	comment	raskolrus	год
22_год_728876	22_год_441308	4.0	comment	erykov1234	год
22_год_728876	22_год_399278	1.0	comment	erykov1234	год
22_год_528067	22_год_110831	4.0	comment	erykov1234	год
22_год_528067	22_год_265781	0.0	comment	raskolrus	год
22_год_528067	22_год_714271	4.0	comment	erykov1234	год
22_год_528067	22_год_278175	3.0	comment	raskolrus	год
22_год_528067	22_год_667126	3.0	comment	erykov1234	год
22_год_528067	22_год_172344	4.0	comment	raskolrus	год
22_год_528067	22_год_24299	0.0	comment	georg_lonsh	год
22_год_528067	22_год_278175	3.0	comment	georg_lonsh	год
22_год_441308	22_год_39559	1.0	comment	erykov1234	год
22_год_441308	22_год_667126	3.0	comment	georg_lonsh	год
22_год_441308	22_год_653238	1.0	comment	erykov1234	год
22_год_441308	22_год_24299	3.0	comment	georg_lonsh	год
22_год_441308	22_год_327286	1.0	comment	erykov1234	год
22_год_441308	22_год_653238	4.0	comment	georg_lonsh	год
22_год_441308	22_год_632108	1.0	comment	erykov1234	год
22_год_441308	22_год_166644	3.0	comment	raskolrus	год
22_год_441308	22_год_399278	0.0	comment	georg_lonsh	год
22_год_564756	22_год_381307	4.0	comment	raskolrus	год
22_год_564756	22_год_61891	1.0	comment	erykov1234	год
22_год_564756	22_год_67014	0.0	comment	georg_lonsh	год
22_год_564756	22_год_441308	0.0	comment	georg_lonsh	год
22_год_564756	22_год_24500	1.0	comment	erykov1234	год
22_год_653238	22_год_397399	0.0	comment	georg_lonsh	год
22_год_653238	22_год_61891	1.0	comment	erykov1234	год
22_год_653238	22_год_714271	3.0	comment	georg_lonsh	год
22_год_653238	22_год_597845	0.0	comment	georg_lonsh	год
22_год_653238	22_год_761704	4.0	comment	georg_lonsh	год
22_год_653238	22_год_433410	4.0	comment	raskolrus	год
22_год_653238	22_год_702269	3.0	comment	raskolrus	год
22_год_653238	22_год_381307	3.0	comment	georg_lonsh	год
22_год_761704	22_год_626263	4.0	comment	georg_lonsh	год
22_год_761704	22_год_528067	4.0	comment	raskolrus	год
22_год_761704	22_год_110831	3.0	comment	georg_lonsh	год
22_год_761704	22_год_340952	3.0	comment	georg_lonsh	год
22_год_761704	22_год_597845	3.0	comment	georg_lonsh	год
22_год_702269	22_год_686858	3.0	comment	georg_lonsh	год
22_год_702269	22_год_24299	1.0	comment	erykov1234	год
22_год_702269	22_год_597845	3.0	comment	georg_lonsh	год
22_год_702269	22_год_84409	1.0	comment	erykov1234	год
22_год_702269	22_год_441308	1.0	comment	erykov1234	год
22_год_702269	22_год_793336	1.0	comment	erykov1234	год
22_год_433410	22_год_24500	3.0	comment	raskolrus	год
22_год_433410	22_год_653238	4.0	comment	erykov1234	год
22_год_433410	22_год_528067	4.0	comment	raskolrus	год
22_год_433410	22_год_564756	1.0	comment	erykov1234	год
22_год_433410	22_год_667126	1.0	comment	erykov1234	год
22_год_433410	22_год_793336	1.0	comment	erykov1234	год
22_год_433410	22_год_653238	4.0	comment	georg_lonsh	год
22_год_433410	22_год_269325	0.0	comment	georg_lonsh	год
22_голова_21494	22_голова_147201	2.0	comment	raskolrus	голова
22_голова_21494	22_голова_192450	2.0	comment	erykov1234	голова
22_голова_21494	22_голова_222493	2.0	comment	raskolrus	голова
22_голова_21494	22_голова_21512	4.0	comment	georg_lonsh	голова
22_голова_21494	22_голова_135689	4.0	comment	raskolrus	голова
22_голова_13250	22_голова_183080	2.0	comment	raskolrus	голова
22_голова_13250	22_голова_191297	4.0	comment	erykov1234	голова
22_голова_13250	22_голова_37622	4.0	comment	georg_lonsh	голова
22_голова_13250	22_голова_183080	4.0	comment	georg_lonsh	голова
22_голова_150573	22_голова_47199	4.0	comment	georg_lonsh	голова
22_голова_150573	22_голова_147201	3.0	comment	georg_lonsh	голова
22_голова_150573	22_голова_157822	2.0	comment	georg_lonsh	голова
22_голова_150573	22_голова_81979	3.0	comment	georg_lonsh	голова
22_голова_183080	22_голова_20472	4.0	comment	georg_lonsh	голова
22_голова_183080	22_голова_160209	3.0	comment	erykov1234	голова
22_голова_183080	22_голова_204624	4.0	comment	georg_lonsh	голова
22_голова_15863	22_голова_224318	4.0	comment	georg_lonsh	голова
22_голова_15863	22_голова_21512	4.0	comment	raskolrus	голова
22_голова_80617	22_голова_123612	4.0	comment	georg_lonsh	голова
